8.788128627452730379e-01;3.430628603987928240e-05;1.716568952928835688e-04;1.147641116942276797e-04;3.024002069685392764e-05;1.302278813615312142e-04;3.614417213528546845e-05;3.443556575363224066e-05;0.000000000000000000e+00;0.000000000000000000e+00;5.427402966298416182e-05;6.684859637912646995e-05;2.183543688340819323e-04;5.445581442429662443e-05;3.430628603987928240e-05;0.000000000000000000e+00;2.880001520131369352e-05;6.315797510412504093e-05;1.027203008370919244e-04;3.334648206093798365e-05;3.492911795141783571e-05;1.319694620708506240e-03;3.378215389538253790e-05;0.000000000000000000e+00;6.856014414739229948e-05;7.616032868194710795e-04;2.304027077707615078e-04;3.367792692112973879e-05;3.430628603987928240e-05;0.000000000000000000e+00;1.615253043584999196e-04;3.543157349624839508e-04;0.000000000000000000e+00;4.409273988882312853e-04;5.909124156212032216e-04;1.689067262232031813e-04;3.409894028508374031e-05;0.000000000000000000e+00;6.258821069924798940e-03;1.612774877253999022e-03;3.342429818956323497e-05;0.000000000000000000e+00;2.125910865898754127e-03;6.806563877393512023e-05;8.965576638941110202e-05;3.439763576042163953e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.900069322193965896e-04;6.990888049724946118e-05;1.594554031767479523e-04;0.000000000000000000e+00;3.577469669468109236e-05;1.098236435199591445e-04;0.000000000000000000e+00;3.417930263367040158e-05;6.900177139917747107e-05;1.027229581029606942e-04;9.780399837604396383e-04;1.445236096972584447e-04;7.026808819544925218e-06;1.369092370774048267e-04;4.404909100092152595e-04;6.870392180030092193e-05;0.000000000000000000e+00;0.000000000000000000e+00;3.281800499856493735e-04;3.565687396427851620e-05;7.159509421713046440e-02;1.371905018119720003e-04;1.437252539256895015e-02;3.391111593999784457e-05;3.982210049216543084e-03;8.619808612934954165e-03;1.287454506602025029e-03;3.777360714407660531e-04;5.481725487157585087e-05;3.430628603987928240e-05;0.000000000000000000e+00;1.629373610172773947e-04;0.000000000000000000e+00;3.430628603987928240e-05;6.784768362353421995e-06;9.207844246851874196e-05;0.000000000000000000e+00;1.506990268963794802e-04;3.391111593999784457e-05;5.653916078729333939e-05;3.430628603987838794e-05;1.022788109804754678e-04;1.603239766566002145e-04;4.949024040748152466e-04;3.342429818956323497e-05;7.684355459652844676e-05;6.436110524607528520e-04
2.224532122422004919e-04;9.238074119882121460e-01;1.983124451881168886e-04;0.000000000000000000e+00;0.000000000000000000e+00;2.305998186369193808e-05;0.000000000000000000e+00;5.253875539007738698e-04;1.605393752569138154e-05;2.748795727648747087e-04;0.000000000000000000e+00;4.241463138457128470e-05;8.436059474503659764e-05;7.572938411159395138e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.962154546524667894e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.147825863462623283e-04;2.311300105231621735e-05;0.000000000000000000e+00;4.098724407697352943e-05;1.244202184680884597e-04;0.000000000000000000e+00;4.179177925424736555e-05;8.681618654813277978e-05;1.733962656941200032e-04;9.044881394577293586e-05;4.227394642820604350e-04;0.000000000000000000e+00;4.317274837831152343e-05;2.047306811464462124e-04;2.132125105144912810e-04;0.000000000000000000e+00;1.486383540056716553e-04;9.045311384381810342e-05;8.338398845578583402e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.197406273617571243e-05;0.000000000000000000e+00;2.435582823011545476e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.299230382627761608e-05;4.241463138457128470e-05;2.567177423542583298e-02;0.000000000000000000e+00;0.000000000000000000e+00;1.266390903833964645e-04;8.742579090644822754e-05;0.000000000000000000e+00;6.830133509165251416e-05;0.000000000000000000e+00;1.464285721838859584e-02;6.264540943692593553e-03;0.000000000000000000e+00;1.433915639492309600e-03;7.273861282893144791e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.223244234420797980e-05;2.058762383385445303e-04;4.179213512675893961e-05;4.508632211093577345e-04;0.000000000000000000e+00;6.699040979088097779e-05;6.627684048096969338e-05;1.256901006001943509e-04;0.000000000000000000e+00;5.110097106842075194e-03;5.643850396744788016e-04;2.456995624578466649e-03;2.542579529985516300e-04;0.000000000000000000e+00;1.134890264781063425e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.156531214099630424e-05;4.179213512675893961e-05;4.179213512675893961e-05;8.355607043224479147e-05;2.305998186369193808e-05;9.067905987291008678e-05;1.343806427214326105e-03;1.266662622529532911e-03;4.286498093808100633e-04;1.823751908135523786e-04
5.168024770801678139e-04;7.848766066973302848e-05;9.295021892201136282e-01;0.000000000000000000e+00;0.000000000000000000e+00;5.990529652717264513e-05;7.623525539665013551e-05;4.340281973377792951e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.181977297092457627e-04;2.928719751983763653e-04;0.000000000000000000e+00;5.913597933229879913e-04;0.000000000000000000e+00;0.000000000000000000e+00;2.841180450324068841e-03;1.109275303051349268e-03;0.000000000000000000e+00;0.000000000000000000e+00;6.848212021813375981e-04;0.000000000000000000e+00;1.012547285470573539e-03;0.000000000000000000e+00;0.000000000000000000e+00;1.826255084317361188e-04;0.000000000000000000e+00;6.646476490709751978e-05;5.791417162460274845e-05;6.139244144131298557e-05;6.631728299008135021e-04;0.000000000000000000e+00;3.112825029040478518e-04;5.177736296763901487e-04;4.649485713990957037e-04;6.080311376176387268e-04;3.537207009886456782e-04;5.586414450734336406e-04;9.489431187990467697e-05;0.000000000000000000e+00;2.635556830765695439e-04;3.608558400716859425e-03;6.331486512452453837e-04;1.604775816449300436e-04;1.667862789231826855e-04;0.000000000000000000e+00;2.322994603219398469e-04;0.000000000000000000e+00;1.272563866330912003e-04;0.000000000000000000e+00;7.848766066973302848e-05;4.915823883424082224e-05;0.000000000000000000e+00;2.076756853663999376e-04;0.000000000000000000e+00;4.481914157821622452e-05;0.000000000000000000e+00;2.924814688270951056e-03;6.246253444925503346e-04;3.421470241487960294e-04;0.000000000000000000e+00;1.548018168901503695e-04;3.597632420075276560e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.486981796743677198e-04;8.157378002293796406e-05;2.329312985768248762e-03;0.000000000000000000e+00;5.925793709333872401e-03;1.544781989233124677e-04;3.157780843399379854e-04;4.332091621070155744e-05;1.452283600552459501e-03;6.261168472199060133e-04;9.455527069655468163e-05;0.000000000000000000e+00;0.000000000000000000e+00;1.407366315881896550e-04;1.806660917564402699e-05;0.000000000000000000e+00;6.895656593768576144e-05;0.000000000000000000e+00;0.000000000000000000e+00;1.698018995683916695e-04;5.703533685884565286e-04;4.448100202244615150e-05;8.134836221569391576e-05;0.000000000000000000e+00;2.247778788517125481e-04;4.268160643001815539e-04;1.517943389775178121e-04;4.530974112373313946e-05;1.225712367185258060e-04
2.872035287343816502e-05;1.019096878429679408e-03;1.796115790754702641e-03;8.912451039653007667e-01;2.500863868319025754e-02;8.468053920566707624e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;9.012265679507920895e-05;1.047958391763334187e-04;4.223604479519012245e-02;2.988654803633951308e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.519816294952421821e-04;0.000000000000000000e+00;0.000000000000000000e+00;3.648628944638803681e-05;0.000000000000000000e+00;3.277965140272944065e-04;0.000000000000000000e+00;0.000000000000000000e+00;5.698402045905753355e-04;0.000000000000000000e+00;6.245035422157435437e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.574876862324445584e-04;8.534248205602910269e-04;1.577049632058203374e-03;0.000000000000000000e+00;2.529722940293473274e-04;1.605440510924577031e-03;4.088536555303588197e-04;9.262349252148573738e-05;0.000000000000000000e+00;1.710791582800148336e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.489896783910035532e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.177720845926339699e-04;0.000000000000000000e+00;2.571069803679421019e-04;0.000000000000000000e+00;1.580398242629864065e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.922467264810695585e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.629843688954201675e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.579774033593043809e-04;1.515363520740463973e-04;0.000000000000000000e+00;0.000000000000000000e+00;6.666013136939604117e-04;0.000000000000000000e+00;2.771183450111871800e-03;0.000000000000000000e+00;1.574866132695872697e-04;0.000000000000000000e+00;5.889121064117859876e-04;2.190155301922142993e-04;1.835421357611077961e-03;3.149753724648891168e-04;3.442033280751681176e-04;3.100374478255831347e-04;0.000000000000000000e+00;4.648476294846191101e-04;0.000000000000000000e+00;0.000000000000000000e+00;2.479548670165073430e-03;7.715875972986523459e-03;0.000000000000000000e+00;4.900416592786250528e-04;0.000000000000000000e+00;3.947105715385260946e-05;0.000000000000000000e+00;1.574876862324445584e-04;0.000000000000000000e+00;3.917640947909848607e-04;1.580922454886151437e-04;0.000000000000000000e+00;1.525497615931385763e-04
9.674526904112714135e-05;0.000000000000000000e+00;2.116682878985310311e-04;2.065302521440101971e-02;9.288690660849467928e-01;1.684577870694853492e-03;1.791657018952194733e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.724900274714919835e-04;1.640536177161399170e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.738902179171574131e-04;2.265276903154881977e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.748092680488912879e-04;1.289156318137513798e-03;0.000000000000000000e+00;0.000000000000000000e+00;1.150070960760625434e-04;5.054419426095797200e-04;7.319514507972104322e-04;0.000000000000000000e+00;7.905681333751149995e-05;1.403481263800181178e-03;4.846435958090775185e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.006105629914117588e-02;1.761114433285003564e-04;0.000000000000000000e+00;0.000000000000000000e+00;3.526695536890354650e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.490670035981803309e-05;0.000000000000000000e+00;1.280569921924662165e-04;0.000000000000000000e+00;2.009394249958192937e-04;1.892016694138169198e-04;1.755749123034231916e-04;0.000000000000000000e+00;0.000000000000000000e+00;2.828026073308477430e-04;0.000000000000000000e+00;0.000000000000000000e+00;9.127332093794889977e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.018195849303722136e-04;3.451453539439062372e-04;0.000000000000000000e+00;0.000000000000000000e+00;9.825341600484260320e-05;0.000000000000000000e+00;4.033687496264815910e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.956873544245517609e-03;8.551859070492663769e-04;1.770545508744215697e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.482577178077216735e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.254092331203752846e-03;1.439831933293471726e-03;0.000000000000000000e+00;1.680215183699472232e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;9.941569102939566140e-05;1.648485021854114916e-04;7.300667095673554199e-04;2.819218900195440396e-04;3.452893652661148064e-04;3.540274314482925967e-04
4.546243481309086658e-05;2.235957098340887956e-04;1.855044077117310125e-04;4.844775276615690372e-04;9.560449729357568859e-04;9.757132541409828663e-01;1.627021684981529593e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.131011064736570532e-04;1.375909767826731635e-05;5.063846935138705262e-05;4.794337570784693026e-03;1.819464356471107007e-05;3.191940279834315920e-05;9.716448579467386326e-05;8.752765198594669434e-05;2.306185329609517114e-05;5.900695862378689500e-05;1.688143227985892773e-04;3.251333214530013351e-05;8.382243293604825615e-05;0.000000000000000000e+00;0.000000000000000000e+00;2.893203563935923127e-05;1.263183363915165226e-04;1.243283634706781086e-04;3.174496951233410927e-05;3.273505573294476629e-05;5.247881312536768495e-05;2.381206048273754158e-04;5.518753447258557820e-04;9.261396515733868291e-05;4.411183749080469364e-04;1.049156744169539449e-03;2.855600353073230614e-04;2.273121740654543329e-05;4.944444298125180807e-05;4.626290828457896818e-04;3.628572133818427524e-05;2.395571981336228680e-05;6.482996881205789312e-05;1.547849399171382485e-04;0.000000000000000000e+00;1.787897920478887003e-04;1.302320286400540422e-04;0.000000000000000000e+00;4.818150493949379697e-06;2.397539040738102132e-05;5.097998853531586136e-05;1.510367071472225079e-05;1.041689271202650229e-04;0.000000000000000000e+00;3.555145259898071956e-05;1.065871963763959400e-04;0.000000000000000000e+00;5.575622704604610058e-05;1.275632451564735704e-04;4.546243481309086658e-05;6.720403696738578734e-04;4.683612476670720285e-05;0.000000000000000000e+00;1.109652306382189645e-04;6.942255444331669805e-05;1.177919920966037057e-04;0.000000000000000000e+00;1.147116953699808280e-04;2.038875279766166990e-04;0.000000000000000000e+00;9.171373056317785096e-04;4.782711351621730819e-06;5.570806437179718837e-04;8.874621893587060647e-05;2.836392527524142938e-04;1.549183626328869720e-04;4.022928001293605248e-03;4.401650147688184497e-04;1.111300997548376248e-04;1.940501916660834227e-04;1.643756200257112177e-04;5.079416756254953092e-05;1.054584157391776680e-04;0.000000000000000000e+00;2.084029950105331045e-03;2.876801923593583243e-04;0.000000000000000000e+00;8.031554442466335699e-05;0.000000000000000000e+00;4.546257192718597055e-06;0.000000000000000000e+00;1.398145979165673792e-05;1.521482083658584833e-04;4.004475522152664167e-04;1.776633162027391459e-04;1.753004412403728310e-04;9.949064660193487528e-05
4.063549145956099054e-04;3.975122759503508249e-04;3.475962395137368439e-04;2.196672042977070569e-04;1.322530237753012357e-04;1.115314307933828021e-03;8.538477024197570486e-01;7.514376351480596709e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.147929711197295081e-05;7.674699114486332628e-05;2.499920675983298077e-03;1.468701259674768821e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;7.318138292788016290e-05;4.435069604952658205e-04;0.000000000000000000e+00;0.000000000000000000e+00;4.999481283980913718e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;8.031184105340521961e-02;0.000000000000000000e+00;0.000000000000000000e+00;2.242313853140319034e-04;7.620715718405018761e-03;4.917065764064612555e-04;0.000000000000000000e+00;2.655928765580905311e-04;3.095299467544591725e-03;2.277655742345175739e-04;0.000000000000000000e+00;4.567878767335369820e-05;1.037859149243036683e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;7.340878302430904438e-03;5.341278910054641539e-03;1.480168594175855458e-04;7.514376351480806773e-05;7.456200534565915906e-05;0.000000000000000000e+00;3.092082505833547261e-03;0.000000000000000000e+00;0.000000000000000000e+00;2.272196982249281730e-04;7.469487603861232525e-05;0.000000000000000000e+00;2.194685874332108868e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;7.654739255000936847e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.757082505271312095e-04;1.950472476786030819e-04;0.000000000000000000e+00;1.506660088902425838e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.268757951973520197e-02;0.000000000000000000e+00;7.514376351480596709e-05;0.000000000000000000e+00;5.986120643695094995e-04;4.442065213542777786e-04;9.660067179056793961e-04;1.637552562693666148e-04;7.628887498164593339e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.931687449287195846e-04;0.000000000000000000e+00;4.232455292443226737e-04;2.531875867660526597e-03;0.000000000000000000e+00;0.000000000000000000e+00;7.817375397911270390e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.064141017172990687e-05;2.953363836827981449e-04;1.537393741848344165e-04;3.073646337886379114e-04;0.000000000000000000e+00
0.000000000000000000e+00;5.964894574608407829e-03;3.541998973851083086e-04;0.000000000000000000e+00;0.000000000000000000e+00;8.691525275497519729e-05;1.172479549306653258e-03;9.365041440894207314e-01;0.000000000000000000e+00;5.797184682213407225e-04;0.000000000000000000e+00;0.000000000000000000e+00;8.723159703688864255e-05;8.906012892085888330e-05;0.000000000000000000e+00;0.000000000000000000e+00;4.796484558467617584e-05;8.848412013322390010e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.974778362180305499e-04;8.691525275497519729e-05;6.663320182266666252e-05;0.000000000000000000e+00;1.728593853674366984e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.770252793391623949e-04;0.000000000000000000e+00;0.000000000000000000e+00;8.186204038549998085e-05;1.029254289739779568e-04;4.972136543093863602e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.446025470486925828e-04;8.553564556838827047e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.364669339874812859e-04;0.000000000000000000e+00;3.966661518129617481e-02;2.934152320715336976e-04;0.000000000000000000e+00;7.262337844441586754e-04;2.930544237496879572e-03;4.899931881901079293e-05;1.020983451645602474e-03;0.000000000000000000e+00;2.323094477994816411e-03;4.365161049062331344e-04;9.320245862864688017e-05;2.605349000605219727e-04;4.900950885625475164e-05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.908620257685562382e-05;0.000000000000000000e+00;2.215178403536542445e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.224550889656502165e-03;4.413693842582295601e-04;5.852135847745422751e-04;2.799885285819227556e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.714630353716530256e-04;0.000000000000000000e+00;3.520187709885153841e-04;8.813043616945229284e-05;0.000000000000000000e+00;1.817655215104341129e-04;3.867875449891492227e-04;4.879590344820165614e-05;1.370502384717021808e-04;1.059960223591676921e-04
3.495848952244944756e-04;6.000173319732894596e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.747838435186020506e-04;7.000271283780744314e-04;7.762801020465725415e-04;9.014388024311519310e-01;0.000000000000000000e+00;9.289010471842806468e-03;5.395994414103470575e-04;8.634683787302193259e-04;0.000000000000000000e+00;8.915224433524027029e-04;0.000000000000000000e+00;1.805301616616795208e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.747838435186020506e-04;0.000000000000000000e+00;1.776330310024937698e-04;3.208470114937162838e-05;0.000000000000000000e+00;1.747838435186020506e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.320750420771388545e-02;1.656352110153638856e-03;9.788739327324959532e-04;1.462094032714160094e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;8.458269910103027259e-04;0.000000000000000000e+00;3.524168745210958203e-04;0.000000000000000000e+00;1.747838435186020506e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.246719950018697339e-04;3.484279558932710076e-04;0.000000000000000000e+00;5.203360425887559133e-04;0.000000000000000000e+00;1.617010435946579017e-04;0.000000000000000000e+00;0.000000000000000000e+00;1.762440391085987805e-04;0.000000000000000000e+00;0.000000000000000000e+00;3.981189448872439132e-05;0.000000000000000000e+00;1.747838435186020506e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.823659091076736341e-04;2.463322325420000836e-03;2.802196839324827809e-03;3.567758434650489295e-04;0.000000000000000000e+00;5.101274833576583453e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.370274525987268815e-03;5.632463339286340872e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.054295977063284699e-03;9.096471017751472021e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.242384004553714500e-04;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.243515305558061517e-04;1.776330310024937698e-04;1.747838435186020506e-04;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;2.275364184491219762e-04;1.521822605520955215e-05;0.000000000000000000e+00;0.000000000000000000e+00;3.649068522165300576e-04;0.000000000000000000e+00;1.311675613568159598e-03;4.119127633892730287e-04;9.484684144219347468e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000213432416809377e-04;3.741723872113861184e-05;0.000000000000000000e+00;0.000000000000000000e+00;1.565610993194557299e-04;1.703578917739964399e-04;3.751649562589818313e-05;0.000000000000000000e+00;7.212990151090012425e-05;4.763812243393884989e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.761140421084257254e-04;0.000000000000000000e+00;7.052710063385424742e-05;0.000000000000000000e+00;0.000000000000000000e+00;3.602397773165039337e-05;3.873124409343367395e-04;0.000000000000000000e+00;4.369250766940463047e-04;2.599838182056691052e-04;3.888155087654854530e-04;0.000000000000000000e+00;1.476395332121848824e-04;4.621005393931125970e-04;4.065911438863886544e-05;0.000000000000000000e+00;0.000000000000000000e+00;8.478711208321393930e-05;0.000000000000000000e+00;1.084119006034000860e-04;1.385483200152546408e-04;0.000000000000000000e+00;8.675403388742372699e-05;0.000000000000000000e+00;7.204795546330078674e-05;0.000000000000000000e+00;1.407598508843202478e-02;6.711214695666464607e-03;0.000000000000000000e+00;1.149734848421624317e-03;2.165306099598081281e-04;7.212990151090012425e-05;2.060213153070321096e-04;1.206165360117451060e-04;1.178128538303497555e-03;2.723179226646107315e-04;0.000000000000000000e+00;8.837224714675321767e-05;1.512687663048302759e-04;7.204795546330078674e-05;0.000000000000000000e+00;7.342029747212562520e-05;4.409868078462268531e-04;7.204795546330078674e-05;4.925187399390820687e-04;0.000000000000000000e+00;4.531224084991958712e-05;0.000000000000000000e+00;1.174528051244623928e-04;0.000000000000000000e+00;4.656701318904286728e-03;2.226257521470079018e-04;4.463791027818088918e-03;3.447133354170310278e-04;0.000000000000000000e+00;1.607088882924264929e-05;7.204795546330078674e-05;0.000000000000000000e+00;7.256435272941761955e-05;0.000000000000000000e+00;0.000000000000000000e+00;1.805707233249366636e-04;0.000000000000000000e+00;3.163969677230271302e-04;3.018197619892641799e-03;3.808871971196800630e-05;2.445259923725670364e-04;5.637781857003912843e-04;4.180927536594690962e-04;4.711977762610739429e-04;1.103983748376266045e-04
